ABHD12,AGR2,AR-1,AR-2,CBLN2,COL6A3-1,COL6A3-2,COL6A3-3,EIF2B5-1,EIF2B5-2,GFM1,KLK3_1,MAD1L1-1,MAD1L1-2,MAD1L1-3,MAD1L1-4,MAD1L1-5,MAD1L1-6,MAD1L1-7,MAD1L1-8,MAD1L1-9,MAD1L1-10,MAD1L1-11,NAALADL2-1,NAALADL2-2,NAALADL2-3,NAALADL2-4,NAALADL2-5,NAALADL2-6,NAALADL2-7,NAALADL2-8,NAALADL2-9,NAALADL2-10,NAALADL2-11,NAALADL2-12,NAALADL2-13,NAALADL2-14,NAALADL2-15,NAALADL2-16,NAALADL2-17,NAALADL2-18,NAALADL2-19,NAALADL2-20,NAALADL2-21,NAALADL2-22,NDUFB11,NT5DC1-1,NT5DC1-2,SEC61A1-1,SEC61A1-2,SLC25A36,SLC26A2,STIL-1,STIL-2,STIL-3,TMPRSS2,TSPAN13-1,TSPAN13-2,B_Ca,Loc_Met
415.1297,236.042313,373.73584,331.435455,25.951965,396.424286,243.319336,284.678284,247.258209,89.27523,56.874279,452.592468,369.814484,126.213509,267.008118,178.821838,159.490494,64.384926,62.24522,6160.755371,405.556976,167.97464,35.372395,75.87365,79.73761,134.623642,230.391769,224.766327,2912.493652,335.281708,331.214142,302.074951,117.518066,765.871277,92.087059,157.246124,90.570198,1355.27832,330.06662,425.991577,169.922257,244.382553,814.104065,376.902252,68.477692,153.118042,163.514465,104.350876,242.14798,304.181732,218.082169,496.267761,116.818924,47.128983,124.42614,172.193924,322.321777,52.07473,Ca,Loc
403.701721,227.375748,511.087311,325.737274,36.627045,417.869171,250.93927,306.03363,323.128082,85.092621,45.332897,411.658508,345.168732,137.358841,290.566742,146.029221,152.669754,61.572289,53.300987,6253.839355,379.812164,160.619965,47.088463,67.913452,128.550812,129.050064,228.551926,345.041138,2895.370361,337.48703,342.876801,524.01709,108.717789,720.706848,85.438507,145.246307,100.159248,1362.629517,271.42984,585.631409,156.290436,258.166046,767.242676,302.807892,76.375397,184.603714,164.79126,107.262917,225.7099,277.490417,241.446869,543.031494,111.078552,53.623676,157.456055,155.74733,419.443176,61.808342,Ca,Loc
394.0672,216.121872,239.393875,276.07544,22.555611,562.31604,251.297577,257.635315,291.976776,81.025856,42.127651,400.263611,246.627579,123.618652,228.706009,185.858429,156.985703,57.446953,45.919235,6458.674805,385.860535,143.943985,47.478485,65.14077,134.662949,218.485687,228.570221,482.628479,2731.604492,336.195953,299.074188,275.843384,116.598,723.56665,97.24968,155.772522,77.66832,1556.362427,299.575775,321.128479,136.204529,224.816925,730.6203,284.782257,57.732368,160.93219,163.608444,121.699188,196.873337,293.530701,222.856033,427.982605,110.671425,46.156845,102.17437,149.540726,337.252197,45.22541,Ca,Loc
477.350128,229.374207,387.877411,307.488251,30.605637,453.368286,297.605072,292.009766,253.984772,84.790329,52.424324,441.4953,381.698364,134.975662,253.966949,172.749283,182.970535,62.524746,58.715919,6216.222656,369.058502,179.392273,35.469383,75.091522,130.261536,198.630005,245.762924,326.360291,2688.892578,346.579926,259.825592,282.383179,105.216774,908.257935,64.183907,164.741287,95.916092,1381.664063,298.380951,268.708221,154.724289,221.61676,743.87677,305.118927,71.236725,152.617813,184.282425,100.470344,274.443085,303.41275,253.755035,511.379333,118.733536,56.815002,122.344559,176.256516,531.063904,41.664242,Ca,Loc
461.342041,265.506958,518.760254,321.670685,30.405678,285.416596,243.002777,311.088989,282.13092,76.110001,43.812069,394.661133,434.362183,148.22432,284.308594,161.926773,183.427231,60.567524,64.304062,5907.518066,362.933899,201.998703,49.577946,73.64283,97.611229,148.561264,257.033478,334.987976,2395.191406,419.820526,289.297943,422.971283,123.933174,763.637634,103.495331,139.920273,76.645432,1134.233521,366.272797,425.788727,201.905304,222.704102,603.376709,238.868912,93.366585,170.996368,176.500107,101.459427,248.654907,323.854431,246.473114,465.412537,117.699524,54.283524,129.33641,170.005295,452.839996,37.732361,Ca,Loc
494.851868,302.582153,356.914398,285.090363,27.80658,397.001709,232.788773,346.935272,210.283112,83.333115,51.018372,395.856506,315.155365,175.644928,299.669586,123.439705,187.805359,76.690018,67.226593,6006.366699,368.069367,243.379349,47.294777,84.539207,84.401642,137.659714,280.413635,264.80957,2640.16333,354.822418,262.494354,237.807617,151.895905,806.984497,127.428451,204.965515,112.579246,1263.04895,402.093567,329.760193,234.078659,257.26358,667.188354,293.787781,102.622345,216.562729,195.062103,102.056145,272.147888,368.473023,291.846405,249.512909,135.847794,57.964798,98.751633,211.612442,373.329468,31.48991,Ca,Loc
526.991638,316.64093,385.949097,296.319214,30.858459,325.431061,227.246719,373.658935,232.076065,73.557716,57.454281,345.598389,350.940308,157.595993,247.264877,144.872726,165.787521,77.317062,63.471054,5807.282227,358.147034,233.992127,39.568226,94.45433,116.64331,133.404221,303.421265,328.823486,2217.281006,383.3013,218.613068,253.193588,176.66066,836.282043,110.264206,166.871521,144.59256,1177.708008,379.546509,397.926086,214.279449,227.189438,651.605835,222.444504,80.903137,168.728256,214.48616,82.454468,271.335541,374.391449,264.524658,297.121277,150.017136,62.948326,109.495758,210.794876,430.108917,34.610054,Ca,Loc
521.337097,362.082001,312.165131,224.686691,32.169807,313.876617,219.835754,539.003479,253.941147,98.945168,50.858559,307.073425,400.086731,174.620041,225.717682,120.632919,166.709473,98.865959,95.47718,6728.390625,319.000641,289.932831,45.565388,106.085716,83.86718,157.083466,306.486145,277.272339,1937.78479,335.943298,149.897293,138.40274,183.682068,1031.938843,229.439514,249.420273,123.275246,1487.373291,403.667053,429.870331,314.776581,187.652756,597.397217,241.194168,141.672867,173.134506,257.782745,89.2687,250.918915,451.320557,327.503479,181.551895,172.023178,64.273666,94.756874,262.682281,234.06543,36.459782,Ca,Loc
500.761475,209.640213,585.650452,347.466766,31.73258,409.82431,279.477814,309.39328,330.227234,64.410789,38.919334,468.014343,421.327545,179.672195,333.993866,132.052536,196.255417,58.235504,50.57896,5635.551758,189.112854,128.986084,42.735817,68.310982,118.230003,167.447113,282.472412,246.725128,2613.582764,387.684815,243.230637,300.611237,116.121223,883.006409,87.566101,180.882675,76.679161,1257.987549,312.667511,378.431946,150.566696,269.331085,630.069641,296.823944,54.471966,145.723587,201.434036,78.057495,290.441803,322.116882,308.529358,444.770172,114.641113,47.681408,90.81826,160.296387,436.049774,35.292145,Ca,Loc
457.910034,247.435669,927.324036,317.468475,32.572399,605.23706,260.011017,390.56546,241.995422,57.101749,43.828835,368.560608,359.391937,154.802856,348.378998,132.823044,178.193481,55.024731,54.986042,5922.572754,296.688812,217.660721,42.308098,69.673843,101.689072,152.439224,287.258148,373.947815,2352.182373,437.697235,276.288971,344.268677,146.541641,789.486206,77.254517,145.060287,80.99118,1084.577393,844.38678,312.103577,164.75238,190.929901,723.43634,323.375763,93.09436,193.259689,208.675095,77.085915,280.306152,349.798859,250.266769,434.488861,129.631821,51.763832,101.20002,173.58783,550.555237,39.967999,Ca,Loc
480.325104,193.946045,420.873444,351.068603,32.059845,285.101013,363.277527,283.727142,319.00705,78.671906,49.976486,519.463806,600.972473,144.573791,316.55365,165.564301,209.232498,54.345959,47.898251,5953.376465,280.128296,127.667931,37.852707,62.818565,100.678513,156.042068,217.980621,193.523438,2565.638916,518.158142,302.989624,379.108307,67.386917,763.516296,64.168045,123.211334,52.619995,1325.402222,293.187164,475.485565,115.149872,294.548431,725.13385,343.867371,51.779072,175.758118,139.808166,87.360039,327.386047,261.29303,240.615906,568.232727,100.531952,55.812508,102.234512,142.86792,625.612915,48.263634,Ca,Loc
597.522034,174.877945,710.107971,372.29715,28.267075,447.694855,311.366119,271.800964,359.330963,73.742622,42.626808,558.53241,576.751892,160.189926,348.769226,95.661911,223.124207,47.144478,61.130383,5940.416992,207.378906,99.315567,35.287884,56.461914,146.478867,202.976791,244.460449,345.885315,2727.004395,606.557983,212.989426,290.806397,85.562386,782.140869,62.760635,143.849945,57.69928,1289.255249,242.023453,339.639862,144.460861,308.478363,872.449707,260.953155,60.174686,141.435608,165.20929,59.84597,343.099121,309.5112,245.318359,644.010315,106.363449,43.764763,83.328117,145.246552,594.817993,38.193542,Ca,Loc
658.857788,280.559936,660.760376,340.853394,37.367668,451.006592,308.900452,349.367432,264.381134,75.214371,43.654377,484.935211,340.460876,204.047989,415.335876,125.042191,181.912155,67.420616,63.313656,5805.336914,178.65004,232.948441,37.454308,88.928764,87.341843,180.055862,343.941559,267.849213,2377.523438,449.955475,155.945572,203.349091,140.802643,1094.315063,79.035461,169.101547,88.226036,1363.927368,352.053192,249.058441,156.091339,247.837067,652.026611,301.754883,45.929485,144.824417,248.290512,78.707687,303.311371,390.109405,389.003632,262.269318,149.575821,58.093273,95.126778,219.710129,506.011536,36.681198,Ca,Loc
500.144379,152.410644,501.908539,373.332306,35.180222,487.461792,332.615234,208.175034,377.793335,70.131187,35.964481,645.92572,425.257751,173.531433,324.659454,186.672028,191.322662,43.689934,46.775642,6132.958496,203.953796,123.114677,47.050079,58.86684,96.231056,140.888123,198.177353,255.57222,3313.005859,426.644348,293.320557,463.009247,69.940575,759.373413,65.951744,127.442734,44.963398,1414.699463,194.083679,424.259583,88.979095,262.024078,887.050598,364.904266,71.619408,151.266449,169.432938,90.914726,254.451858,267.041351,258.059967,428.215454,88.065582,41.173634,111.170921,128.633453,472.082428,39.373425,Ca,Loc
659.790405,238.680313,769.421509,339.521759,42.579693,314.411285,282.150757,382.514801,301.530884,67.046715,37.657669,479.719269,524.221252,198.816498,372.016846,131.758789,209.130981,61.483311,69.257545,5248.077148,166.296753,149.831772,51.902847,76.515594,89.749237,134.530762,303.565643,253.413712,2478.979736,514.049316,176.44516,214.119446,125.365318,1034.759399,80.306389,207.822815,77.663513,1176.228149,523.726074,341.359589,152.933716,243.133987,570.342651,270.64801,93.106415,165.244568,217.748138,73.44355,320.080933,385.220337,344.707794,363.907776,137.651291,58.095547,86.205887,188.808533,715.794067,35.757324,Ca,Loc
601.112122,240.032059,290.240936,303.637665,29.093187,423.791901,262.483246,311.973236,256.270935,79.023979,47.046661,343.748291,229.454422,175.881485,255.858566,209.948166,163.73941,60.125759,66.59449,6455.265137,206.950653,229.728485,36.475586,81.248436,153.853195,239.317703,309.653503,294.667755,3019.155518,332.774902,253.148575,279.811615,119.801384,816.592834,91.239693,150.881516,56.918896,1345.233032,369.406952,204.636566,171.412445,198.841415,847.570129,278.751068,90.548241,190.795471,224.174652,105.802559,280.223938,366.866028,261.246185,368.538025,124.234596,49.80172,81.769478,191.549942,262.501251,30.679636,Ca,Loc
566.850708,245.986816,603.501648,288.306,29.690943,349.454041,256.353607,333.247406,317.525024,64.635696,46.322884,476.540985,492.967194,165.093658,304.989166,139.808899,233.1091,51.717129,44.697025,5665.555176,211.895416,111.797913,46.183487,62.693649,99.870544,151.17215,261.556274,306.598694,2254.25,507.826721,253.587219,230.278839,118.519203,934.853272,66.055359,137.538422,66.24218,1351.378296,400.252472,341.168793,145.150085,223.539551,608.93811,316.804504,102.082596,148.115082,193.590927,75.45929,329.840027,360.825592,305.639343,457.888123,128.735336,52.229279,81.909874,160.829971,673.078857,31.909592,Ca,Loc
370.55246,120.317146,405.351929,300.820679,25.925257,494.330261,235.897385,209.127853,373.071747,67.790688,32.015259,537.875122,385.547546,156.702591,287.277863,236.778229,212.103989,40.515343,36.74691,5915.510742,242.488892,149.535416,39.663967,45.507488,196.686035,196.232956,173.238129,281.430725,2857.799072,433.417175,321.824463,405.201813,65.674217,586.205383,53.017765,94.760323,51.260941,1442.03418,187.928192,323.040375,87.075378,288.469574,808.717773,295.290253,43.376434,152.032379,135.32077,112.26506,275.73819,239.172424,191.16777,606.322022,84.079895,39.743351,63.08783,108.429169,478.115997,31.83283,Ca,Loc
621.733337,310.56369,685.825623,323.030121,32.625198,353.023743,274.108856,441.181183,252.431656,65.936691,54.183186,281.502655,357.482788,187.1996,298.832733,133.747726,167.670334,68.746582,75.980011,6227.450684,158.569534,219.332153,41.344418,82.829063,75.153877,163.82399,383.311035,237.177826,2001.777832,408.233856,174.093948,336.590332,161.626678,1049.632202,108.542267,173.968109,97.064278,1156.673828,389.957336,395.014099,217.919632,233.344315,862.103332,235.878662,106.897499,238.437225,273.925964,70.461388,335.524262,412.30545,295.683106,303.172668,158.558685,51.671707,73.285042,205.274902,361.181213,27.348482,Ca,Loc
681.789978,215.912369,411.666351,326.703674,32.019382,428.527863,246.026016,356.87497,255.415375,73.148521,53.248207,437.46167,464.501953,185.079285,361.408539,135.188187,255.392822,60.491432,59.141426,6195.88623,196.638031,127.331177,46.021778,77.04438,101.869087,158.230194,336.690765,288.097168,2144.742676,543.05304,200.561493,194.533722,79.335518,1371.653687,64.863251,113.835373,65.954521,1517.568604,422.643189,305.557221,159.610962,199.646301,543.202576,266.491913,146.466583,150.310745,211.581833,83.644096,312.772766,409.972778,337.681244,364.543945,137.023193,47.180832,80.84185,189.481293,475.066833,34.020847,Ca,Loc
787.423279,323.239807,549.769043,303.972809,31.913383,394.542084,265.478333,510.02417,257.067841,93.805351,60.038906,509.977112,336.362335,180.840881,310.970184,162.369812,207.928574,82.537117,102.104591,6287.243164,161.252472,262.832214,51.982536,91.184654,82.637093,147.749771,404.204712,237.406647,2604.847412,470.902435,158.291946,142.615097,162.790421,1378.402222,113.514351,252.065414,140.850723,1531.548828,560.85144,233.048096,208.183853,231.755798,440.613953,284.463745,137.300125,141.35881,277.405518,71.371994,423.743744,496.821258,359.653168,464.604797,165.872177,61.066647,73.426949,242.75087,321.52713,42.070652,Ca,Loc
734.710205,230.102234,1019.454041,298.966003,32.132835,386.960846,230.147354,400.039063,304.718964,93.031715,53.34631,515.166809,414.890411,191.02449,369.86438,119.492088,185.13591,66.629692,80.612595,5897.875,178.976532,192.787109,38.059772,70.371193,90.95591,165.205124,325.903565,316.388306,2896.671143,563.042664,188.146454,287.244415,127.044136,1135.337036,91.080811,206.914261,104.599434,1386.321045,330.054047,297.872131,149.252579,253.094925,550.015686,246.607605,54.888107,172.024323,271.768677,88.994164,360.416931,462.875214,282.435699,333.466248,142.049499,58.231747,120.219742,191.04715,484.633087,42.946976,Ca,Loc
436.395599,208.305573,605.554748,377.411255,24.714336,270.225128,324.355347,294.649902,299.504852,79.736252,52.234329,332.097778,322.565887,124.522186,270.870575,97.269051,172.383758,50.709839,47.061951,6386.152832,207.345505,134.536209,37.814495,64.713676,133.796783,138.655365,269.259277,262.976501,1953.164063,420.390472,294.74115,537.741943,98.967552,710.193543,79.144005,134.63765,56.62809,1185.964355,331.478943,429.576538,134.297516,305.732849,1473.219482,265.292114,87.065948,177.57164,165.649506,80.408752,264.662079,302.918213,240.172745,498.155792,112.591797,58.021931,80.484543,154.223389,716.439026,35.436562,Ca,Loc
663.97583,321.751129,639.968201,367.376648,41.984741,407.65036,285.00766,422.331879,216.922882,72.7714,59.168083,273.497528,392.01532,208.209442,310.259766,142.506668,185.053131,89.528847,122.118813,5261.787598,154.52124,232.956299,49.310894,106.964684,79.123367,132.194534,413.420624,319.630188,1622.519165,434.5979,157.211746,269.040619,190.316879,1040.999023,159.251068,203.125397,121.496758,1022.627319,591.410339,162.393677,250.18132,196.918259,625.344849,239.882996,144.102249,249.741531,262.032288,64.04483,324.546814,428.067566,303.293274,253.980377,178.858688,64.448143,91.16127,257.386017,398.400971,30.146275,Ca,Loc
565.018982,297.319977,657.931397,297.721466,36.719204,418.542389,275.188171,372.073425,228.77655,79.766319,50.520821,397.016663,292.759857,173.114151,277.402374,159.259903,163.474365,63.27758,64.943001,6051.133789,190.146927,181.881683,38.537869,84.17408,78.051849,133.169205,347.388977,302.972534,1956.581665,381.880371,229.673843,300.743408,146.329117,958.2146,98.140846,153.761032,93.603294,1209.89856,446.316986,327.793823,227.946106,185.960861,611.968628,273.524445,116.099091,206.745911,220.121811,76.853554,314.065552,385.53122,291.669586,371.321228,148.513596,64.656372,89.489304,207.287079,509.025635,35.344532,Ca,Loc
568.592957,233.026672,359.917725,295.657989,32.224152,477.568939,247.427429,260.688599,269.115234,65.800598,50.339207,460.927429,432.075928,186.744675,368.498383,160.349701,206.190308,58.353725,58.245895,5516.525879,193.272095,182.822723,52.075863,72.557068,98.265862,172.890183,290.148071,296.317566,2710.52417,485.813446,196.876556,238.636124,118.945908,1045.788086,85.160767,130.164734,78.885506,1239.357666,244.964569,199.50914,139.512421,243.200577,656.900513,244.018494,80.224251,156.519882,218.984131,71.119919,288.494781,349.431274,288.811249,456.097412,123.708763,46.798477,84.932228,180.585617,386.445984,28.348063,Ca,Loc
505.989899,167.202957,520.57135,382.726196,35.401974,362.107788,367.553894,298.104279,422.02182,71.279686,34.090618,514.970459,507.29718,171.237152,332.677154,153.841049,215.727264,50.302166,57.987808,5809.782227,188.972717,128.656815,40.478794,59.708946,130.848557,166.298599,220.359253,300.779511,3051.87207,432.646912,225.913681,334.971619,82.065086,983.457214,60.840462,138.395615,110.221642,1476.184814,250.136276,323.453369,106.692421,297.884827,754.370666,275.740509,64.54145,170.576279,207.458054,87.438568,286.776428,317.865478,235.898926,364.274506,92.627693,43.243301,65.085823,140.318848,421.68335,33.499062,Ca,Loc
448.472137,201.142761,466.90506,326.089722,23.856661,400.852387,282.373871,254.607712,311.60022,104.418587,44.521629,416.710205,386.789307,140.949173,217.873901,173.369339,166.90303,52.834946,47.457291,6261.754395,237.549133,115.39048,34.652958,65.17598,207.023193,211.919479,226.45459,263.062378,2738.108643,280.168823,364.434662,634.167114,98.205551,619.547668,59.423889,135.845367,58.488491,1415.755981,243.441345,406.917725,148.077026,262.254608,953.385559,266.003876,81.844856,196.476593,163.938492,127.367584,233.099655,274.384796,226.694168,552.317566,97.373161,43.35553,75.467216,144.402725,407.145874,110.50473,Ca,Loc
558.355835,242.386444,746.020996,328.218475,33.903385,332.649506,406.990692,325.92923,281.563141,70.718582,42.9617,431.141205,354.282074,168.777405,325.843231,134.661118,190.785919,59.704231,61.138309,5740.57373,198.103394,199.044815,46.644951,79.326096,78.045319,131.966599,303.265808,284.158844,2868.125732,415.002197,268.55426,421.770172,133.814377,764.26178,77.086685,154.823227,72.715225,1104.876099,308.134705,575.159546,191.107635,253.053955,685.911377,274.285797,107.949264,220.529633,197.139374,85.576668,316.240387,374.910736,278.348694,287.884216,128.968735,49.973495,58.594517,178.040909,441.322754,35.109322,Ca,Loc
645.75061,305.148102,475.560883,326.163025,30.93586,363.156158,279.418457,432.702698,264.237823,91.793114,57.215553,396.085205,333.460541,173.3479,294.673431,134.981735,187.640106,74.108246,71.326981,6808.810547,287.930939,218.308701,38.317688,91.009262,85.395111,143.3564,345.371155,231.068176,2604.744141,367.254089,203.219864,221.813171,168.307861,963.99884,90.498886,156.158646,104.685661,1596.525024,422.150574,337.165436,247.79924,225.374893,761.972961,269.910217,142.026428,202.60289,244.06395,82.416336,342.719543,415.815643,289.144898,306.23764,157.839233,53.830982,114.101479,215.53241,346.457855,39.293724,Ca,Loc
690.303223,334.665497,700.915832,279.006897,35.404079,367.896393,388.860321,495.72226,250.854523,96.026375,59.346802,318.348389,328.919006,172.310516,324.707672,106.732796,173.199005,73.595024,79.988464,6177.275879,122.005218,205.440231,44.006859,85.041969,100.604874,183.569565,446.125427,248.152435,1433.007324,426.550049,112.053574,295.793335,170.604279,1330.632202,178.406677,267.61084,119.794403,1429.48999,518.939392,354.043274,208.535644,190.584244,497.489197,268.134308,109.034081,201.720398,257.198059,64.924797,354.257782,464.728485,324.90628,213.210022,163.366242,74.297363,83.013611,231.516174,378.835815,46.441429,Ca,Loc
662.753601,390.579224,417.970795,284.822876,44.999878,297.108856,257.468384,377.802795,252.457886,77.005447,79.916115,292.322693,314.694672,197.322296,257.636688,145.80516,209.255234,88.551537,108.500153,5877.853516,114.958496,267.224091,45.727535,112.316063,102.166931,159.861664,390.961914,271.172546,1733.101563,400.599945,146.03949,228.872696,181.263061,966.458374,136.27536,286.718506,105.750709,1196.806885,516.440369,363.467926,296.335419,188.460648,658.943603,247.670303,122.875732,250.456955,272.840271,64.434692,355.151428,474.883118,316.284729,225.779648,153.724533,67.315903,84.461578,229.673538,305.895996,35.31432,Ca,Loc
596.198914,296.106262,668.029053,327.321106,35.412762,549.636291,243.486298,388.471314,250.455795,65.139313,61.876945,564.829468,556.018066,181.585052,428.333069,126.792557,219.719299,63.660774,57.593094,5284.579102,227.266922,173.221771,47.270069,77.504868,68.297554,132.132645,363.61853,238.210114,2724.283936,407.01709,187.814163,191.467712,161.515396,1082.794434,108.648247,171.173401,127.961624,1025.327393,340.57666,210.643722,210.778763,238.280472,459.328552,254.362183,118.444893,175.078003,265.51239,73.582237,329.066071,390.996246,302.700745,349.327545,163.366364,65.069458,82.112282,206.242874,373.531006,33.132824,Ca,Loc
521.827209,189.091858,437.830017,399.696747,30.598179,494.561768,360.48645,297.037537,297.862671,76.096268,45.967209,534.259338,465.82019,191.332794,433.446838,146.036606,214.690002,49.956436,49.478649,5828.661621,216.942902,128.832748,41.726566,61.008247,66.301498,151.987198,238.5336,245.616669,2986.654785,446.450165,252.927811,342.495575,93.554924,925.16919,68.391983,128.712997,66.978661,1313.450073,229.10907,446.963013,120.922768,261.891846,749.676453,369.838745,60.15411,167.203476,179.832626,86.333145,314.929443,312.578186,271.6539,432.538605,106.805595,45.948421,85.892387,159.404633,511.967682,33.08012,Ca,Loc
551.260986,226.596466,481.343231,270.312592,30.578959,470.925323,254.967682,346.394104,335.202515,80.505417,38.846668,484.835236,429.983978,167.610458,333.165039,153.694702,225.661789,54.46698,49.605579,5595.514648,226.010178,122.75425,46.389008,62.253761,98.859337,154.842453,278.271057,313.536194,2449.4104,530.970276,223.828842,186.744843,105.316597,1074.397583,75.684593,112.003021,80.523865,1388.907837,265.680145,268.269196,124.292564,279.654999,616.406738,312.029144,69.374664,164.670883,185.279495,77.916328,292.150604,340.003326,269.036316,403.255646,117.413651,45.848934,82.528046,173.942184,538.748413,31.667826,Ca,Loc
520.37561,244.11908,343.250824,289.813782,24.773323,407.425812,263.484589,321.485413,282.234375,99.792229,53.619064,366.395966,220.54747,152.131805,242.325272,186.087921,155.688888,64.441116,82.557289,6590.811035,162.231735,176.035584,34.845161,82.580841,145.853897,250.65419,286.424286,414.960602,2734.198486,329.220764,205.171066,275.660431,116.618538,780.240418,93.914673,144.552139,70.572487,1384.287964,316.973114,238.202438,184.182754,196.642044,713.983093,238.573822,97.231918,180.265015,210.259201,102.293457,273.42041,345.282623,219.09259,461.504089,118.567436,52.535915,80.779549,190.098358,304.263123,42.81105,Ca,Loc
532.07312,283.290955,589.05719,354.816101,40.50111,437.949341,392.377747,297.986054,252.726456,69.122971,47.659348,628.350952,535.76001,148.022934,373.968048,136.602508,200.764557,51.730141,43.867172,6180.65625,179.382187,110.801117,45.015968,55.694763,66.408928,160.076843,261.17804,267.732452,3156.782715,452.821014,249.496307,372.397919,101.314171,1035.704834,53.723801,124.018509,72.161385,1241.373169,261.870727,409.641815,146.362091,286.089447,836.968201,386.182007,65.120026,184.065064,200.297089,77.846367,297.967011,333.563995,254.111191,382.156921,111.204475,45.25555,89.520264,190.600784,448.771851,39.065159,Ca,Loc
386.730133,202.180374,504.006775,314.260864,22.494116,349.133667,332.396728,257.243988,234.714004,87.093071,49.760941,309.80014,278.108734,153.568527,292.09729,155.264893,150.222641,60.732708,144.209442,6072.83252,128.569702,173.818512,46.071434,75.909958,125.338905,144.06102,287.410553,245.037277,2179.861328,268.283722,251.96579,375.760925,125.222206,683.898498,54.812801,149.825836,85.72802,1062.513672,329.090515,335.254883,145.48352,202.172989,827.959106,233.731964,132.497192,225.839767,166.219315,85.225372,210.43605,277.458404,220.00322,377.946594,116.777687,58.571484,84.527512,166.755539,384.708862,38.756866,Ca,Loc
502.313385,205.326218,540.148438,346.384308,33.079464,299.495087,419.688507,295.307648,339.34024,83.998886,42.134682,468.490723,219.436172,143.717346,244.264221,176.069565,174.97467,52.866199,51.344311,6761.254395,288.111603,109.808357,43.524906,63.302696,113.97303,142.709824,236.326218,234.921326,2624.067383,392.205505,335.237762,448.022369,78.418274,868.485901,49.234894,106.941483,67.108025,1458.234619,278.922272,364.422089,135.989166,216.545807,844.879272,251.289276,75.923996,170.630981,158.033737,85.483238,303.144012,293.377899,270.727051,530.498535,105.580246,43.836647,86.296829,149.651352,553.961792,43.051079,Ca,Loc
564.923828,257.298523,604.487305,316.983154,32.404728,296.275482,300.74234,326.10141,251.23439,86.468613,49.551003,310.245758,300.427978,162.383225,254.794464,106.137268,177.082443,63.266815,73.926689,6037.880371,164.146881,209.083374,35.963142,79.660576,111.198364,233.380432,327.199463,239.827667,2386.930664,352.799316,199.345001,298.378662,155.658341,871.55481,90.113411,146.141098,63.030342,1370.501343,398.574615,249.487045,189.616486,196.236115,1029.237427,271.957092,116.445755,197.119141,197.125809,69.813324,289.980164,370.493317,268.333069,351.046875,129.038223,53.375305,79.830399,193.56282,558.528748,38.634235,Ca,Loc
622.233521,314.69162,372.992279,301.193787,31.811096,365.989136,246.970078,411.525085,225.932617,86.402557,53.310108,360.430725,331.311615,183.672317,301.479828,154.016907,166.002228,80.718185,86.999733,6664.229004,283.668213,278.618439,50.908077,99.283501,101.162544,139.449966,356.637085,227.966156,2050.432129,346.229431,196.173798,200.071396,158.936112,1026.879883,107.434403,179.721847,97.935875,1518.307861,519.906372,366.270508,255.664566,190.95491,680.685547,258.710663,84.206833,185.719192,220.674576,72.920303,316.256531,416.059296,295.042694,292.015045,158.414398,55.179333,112.080078,233.71019,328.109558,34.594101,Ca,Loc
602.987793,251.828949,388.57016,288.731262,33.154697,478.304077,285.872833,326.878815,261.007507,56.866013,48.169403,327.259308,254.875626,165.789978,325.78006,147.129211,177.7556,66.828308,69.377991,5730.693848,134.96669,216.530136,55.472187,79.310745,126.477882,210.956879,325.111511,376.370239,1838.78833,414.585327,161.785446,194.504547,158.784134,964.546631,94.984886,158.165421,67.323692,1192.945435,464.467468,164.198852,211.055542,198.628464,569.609985,255.45047,93.77887,178.724777,248.827484,68.898491,280.60788,372.830017,227.647369,289.666412,143.144272,54.720768,89.253777,189.083191,431.207855,29.691109,Ca,Loc
475.00827,256.656525,308.198395,314.921997,28.210934,400.392029,224.332733,321.791504,237.616333,90.55513,45.56562,336.561523,303.172791,144.485184,227.700455,154.538162,170.277847,62.008598,69.997498,6740.414551,337.823883,191.794769,37.443695,81.172241,103.007278,171.764847,254.740051,220.456757,2260.82666,326.913208,302.062897,326.627869,141.370819,661.195862,93.347389,159.55806,90.218056,1394.65918,418.379486,382.277496,215.693283,214.43985,757.918274,284.58078,59.81134,196.859222,172.854584,98.426788,257.213287,352.050446,257.253845,314.999817,123.456764,51.032127,102.369621,188.314667,441.186279,45.395039,Ca,Loc
645.698975,378.435547,379.915619,276.131134,33.473991,451.722809,176.310287,513.336426,216.549042,101.902481,77.53537,380.842071,369.406555,204.401443,316.832672,120.619957,214.352295,109.715698,143.031494,6651.98584,384.031891,434.724213,63.29528,131.475662,74.575104,133.695938,396.760346,226.17482,1739.536255,426.358612,121.385559,139.600555,215.573395,966.153381,187.050766,192.008606,147.363464,1548.235474,690.684937,259.432648,303.366669,193.955353,449.586883,304.922028,129.530258,199.248444,256.832703,67.983032,353.35144,482.76355,342.036407,385.895019,194.095047,79.993164,140.261475,303.029083,384.635468,36.94236,Ca,Loc
